Newreno CWND flow 1,Newreno CWND flow 2,Tahoe CWND flow 1,Tahoe CWND flow 2,Vegas CWND flow 1,Vegas CWND flow 2
4.62192,5.237204,5.332223000000001,4.606627,4.25,2.625
3.764521,4.769645,6.387316000000001,4.503154,4.25,2.625
4.718862,5.926264,4.075169999999999,4.441179000000001,4.25,2.625
5.8225940000000005,6.239323000000001,1.709525,3.661408,4.25,2.625
4.62192,4.9125369999999995,4.5338650000000005,4.080519,4.25,2.625
3.7393069999999993,4.513641,5.234526000000001,5.2740920000000004,4.25,2.625
4.898779,5.593034,6.264444,6.460800999999999,4.25,2.625
5.775698,6.609609000000001,2.775415,4.023237999999999,4.25,2.625
4.962067,5.508041999999999,2.5,3.4186260000000006,4.25,2.625
3.669697,5.052913,4.251743,3.9862070000000003,4.25,2.625
4.774801,5.433283999999999,5.473687000000001,5.426972000000001,4.25,2.625
5.966849999999999,6.317688,6.490514999999999,6.576064,4.25,2.625
4.52192,5.206487999999999,1.778871,4.065285,4.25,2.625
3.764521,4.727091,3.330089,3.64174,4.25,2.625
4.718862,5.972523,4.841831000000001,5.264448,4.25,2.625
5.8225940000000005,6.852537,5.796075999999999,6.300414000000001,4.25,2.625
4.62192,4.88188,3.8851699999999996,6.025456999999999,4.25,2.625
3.7393069999999993,4.446875,1.4,4.078054,4.25,2.625
4.898779,5.552817,3.858874,5.925895,4.25,2.625
5.775698,6.614547,4.821187,3.9912150000000004,4.25,2.625
4.962067,5.493755999999999,3.932835,5.799470999999999,4.25,2.625
3.669697,4.997253,3.6733469999999997,3.694307,4.25,2.625
4.774801,5.433283999999999,3.135776,5.386458,4.25,2.625
5.966849999999999,6.22372,4.309283000000001,6.775227000000001,4.25,2.625
4.62192,5.171275,5.264802999999999,4.6318600000000005,4.25,2.625
3.764521,4.678051,4.599848999999999,4.968044,4.25,2.625
4.718862,5.952049,2.485776,3.00066,4.25,2.625
5.8225940000000005,6.8120069999999995,4.101018000000001,5.278882,4.25,2.625
4.62192,4.88188,5.426531,3.780765,4.25,2.625
3.7393069999999993,4.37583,3.4879400000000005,4.843725999999999,4.25,2.625
4.898779,5.494604,4.918501999999999,5.059671,4.25,2.625
5.775698,6.564024999999999,2.361816,4.524552,4.25,2.625
4.962067,5.4484960000000004,4.426878,6.074197,4.25,2.625
3.669697,4.9558930000000005,5.335026,3.3829220000000007,4.25,2.625
4.774801,6.077997999999999,6.35166,5.118501999999999,4.25,2.625
5.966849999999999,6.163767,6.165828,2.859646,4.25,2.625
4.62192,5.0988809999999996,2.033944,4.3199629999999996,4.25,2.625
3.764521,4.615795,4.492398,4.172847,4.25,2.625
4.718862,5.896579,5.473587,5.421704,4.25,2.625
5.8225940000000005,6.761497,6.496208999999999,6.367983999999999,4.25,2.625
4.62192,5.503044,3.7672040000000004,4.029654,4.25,2.625
3.7393069999999993,4.345173,2.566665,2.4228810000000003,4.25,2.625
4.898779,5.418788999999999,4.330767,4.287668,4.25,2.625
5.775698,6.499638,5.733593000000001,5.550815,4.25,2.625
4.962067,5.391546,6.5272499999999996,5.379209,4.25,2.625
3.669697,4.895443,1.578871,4.658828,4.25,2.625
4.952846,5.384774999999999,3.6155370000000007,3.5328209999999998,4.25,2.625
6.042744000000001,6.194871000000001,4.7879760000000005,5.452614000000001,4.25,2.625
4.62192,5.136232999999999,5.7582819999999995,6.6261719999999995,4.25,2.625
3.788227,4.690475,2.775415,2.990352,4.25,2.625
4.794417999999999,5.924949,2.266666,4.533886000000001,4.25,2.625
5.966849999999999,6.7872770000000004,3.8642719999999997,6.428478000000001,4.25,2.625
4.62192,5.5268239999999995,5.078681999999999,4.177097999999999,4.25,2.625
3.854305,4.345289,4.264041,5.111403999999999,4.25,2.625
4.980523,5.507593999999999,1.86,3.652134,4.25,2.625
5.838778,6.532470000000001,3.662441,5.637847000000001,4.25,2.625
4.62192,5.420475999999999,4.705942,6.8072159999999995,4.25,2.625
3.669697,4.991740999999999,5.459407999999999,4.842751,4.25,2.625
4.952846,6.054507999999999,4.414712,3.675415,4.25,2.625
6.042744000000001,6.182684999999999,2.589085,3.670196,4.25,2.625
4.62192,5.075470999999999,4.595201,5.342267000000001,4.25,2.625
3.788227,4.668534,5.484274999999999,6.588865,4.25,2.625
4.794417999999999,5.907294,5.986866,5.177680999999999,4.25,2.625
5.966849999999999,6.735417,3.275415,3.2128140000000003,4.25,2.625
4.62192,5.510593999999999,3.03243,5.083162999999999,4.25,2.625
3.854305,4.34518,4.3762989999999995,6.526426000000001,4.25,2.625
4.980523,5.4620109999999995,5.568754,3.4879400000000005,4.25,2.625
5.838778,6.520359999999999,6.785622999999999,4.847594999999999,4.25,2.625
4.62192,5.406939,4.3296079999999995,3.103352,4.25,2.625
3.669697,4.981752999999999,2.605536,4.818402000000001,4.25,2.625
4.952846,6.005967999999999,4.22689,4.286879000000001,4.25,2.625
6.042744000000001,6.239325,5.463388,5.725898,4.25,2.625
4.62192,5.037170999999999,6.359684000000001,3.4303259999999995,4.25,2.625
3.788227,4.599114,3.967204,4.370452,4.25,2.625
4.794417999999999,5.9142920000000005,2.582205,4.647107,4.25,2.625
5.966849999999999,6.681306999999999,4.485189,4.7291300000000005,4.25,2.625
4.62192,5.5010439999999985,5.7466539999999995,5.884118999999998,4.25,2.625
3.854305,4.989887,5.462421999999999,3.4530079999999996,4.25,2.625
4.980523,5.387862,1.766666,5.21742,4.25,2.625
5.838778,6.478721999999999,3.175639,4.01593,4.25,2.625
4.62192,5.370367,4.835554,5.515822000000002,4.25,2.625
3.669697,4.935733,5.875521999999999,6.558744,4.25,2.625
4.952846,5.964027999999999,3.3081359999999997,3.190352,4.25,2.625
6.042744000000001,6.868387,2.4511480000000003,5.346468999999999,4.25,2.625
4.62192,5.006511999999999,4.294166,6.503731999999999,4.25,2.625
3.788227,4.536459,5.132575000000001,7.613124999999999,4.25,2.625
4.794417999999999,5.860952,5.453708,2.272043,4.25,2.625
5.966849999999999,6.634067,1.7,4.048036,4.25,2.625
4.62192,5.4498039999999985,3.603409,5.906513,4.25,2.625
3.854305,4.950387,4.581948000000001,7.176216999999999,4.25,2.625
4.980523,5.387860999999999,5.607349999999999,6.652373999999999,4.25,2.625
5.838778,6.400333999999999,2.965415,1.932883,4.25,2.625
4.62192,5.304432,3.121814,4.1647349999999985,4.25,2.625
3.669697,4.877713,4.482462,5.767845000000001,4.25,2.625
4.952846,5.911617999999999,5.3543899999999995,6.657721,4.25,2.625
6.042744000000001,6.8202169999999995,6.336153999999999,4.885152,4.25,2.625
4.62192,5.006511999999999,1.0,3.2109520000000003,4.25,2.625
3.788227,4.453663000000001,3.547475,5.3027320000000016,4.25,2.625
4.952846,5.792469,4.648402000000001,5.226947999999999,4.25,2.625
6.10748,6.5743409999999995,5.668292000000001,4.232321000000001,4.25,2.625
4.62192,5.396144,6.730332,2.022412,4.25,2.625
3.878011,4.943993000000001,4.574534999999999,3.172012,4.25,2.625
4.980523,6.0649429999999995,2.582205,4.888585999999999,4.25,2.625
5.900329999999999,6.312278999999999,4.404548,4.397257000000001,4.25,2.625
4.62192,5.233078000000001,5.518466,5.714239999999998,4.25,2.625
3.7821170000000004,4.81612,3.268996,3.503666,4.25,2.625
5.124082999999999,5.8471779999999995,4.7825180000000005,3.8757170000000003,4.25,2.625
6.0581320000000005,6.761497,2.9808600000000003,5.498358,4.25,2.625
4.62192,5.715873,4.7035230000000015,4.527086,4.25,2.625
3.788227,4.469507,5.885553,5.775077999999999,4.25,2.625
4.952846,5.704687,3.1224000000000003,3.7195500000000004,4.25,2.625
6.10748,6.499638,2.381711,5.521475,4.25,2.625
4.62192,5.345381999999999,3.42689,6.5725190000000016,4.25,2.625
3.878011,4.926719,4.753704000000001,5.5533920000000006,4.25,2.625
4.980523,6.090585999999999,5.836139999999999,2.265764,4.25,2.625
5.900329999999999,6.32993,3.6981359999999994,3.8387439999999997,4.25,2.625
4.62192,5.14078,2.89173,5.630042,4.25,2.625
3.882117,4.760071999999999,4.283419,6.847393000000002,4.25,2.625
5.124082999999999,5.788607999999999,4.981418000000001,7.7459159999999985,4.25,2.625
6.0581320000000005,6.7634039999999995,2.638996,1.9419,4.25,2.625
4.62192,5.741885,2.466666,4.553435,4.25,2.625
3.788227,4.512389000000001,3.8120640000000003,6.107035000000001,4.25,2.625
4.952846,5.636875,4.772022999999999,6.00856,4.25,2.625
6.10748,6.430237,5.831182,7.026229000000001,4.25,2.625
4.62192,5.331214,1.283446,1.822412,4.25,2.625
3.878011,4.872629000000001,3.4205819999999996,4.562270000000001,4.25,2.625
4.980523,6.112233999999999,4.362666,5.880728999999999,4.25,2.625
5.900329999999999,7.027597,5.343952,7.043477999999999,4.25,2.625
4.62192,5.066636,6.145432,2.05177,4.25,2.625
3.882117,4.700199,1.2,3.65196,4.25,2.625
5.124082999999999,5.7370149999999995,3.5155370000000006,4.329856000000001,4.25,2.625
6.0581320000000005,6.7356229999999995,4.833544,5.778292,4.25,2.625
4.62192,5.714976,5.961307000000001,6.874801999999998,4.25,2.625
3.788227,5.141453,3.687006999999999,1.714301,4.25,2.625
4.952846,5.606218,4.866818,3.9788560000000004,4.25,2.625
6.10748,6.367583,6.025972000000001,5.224874000000002,4.25,2.625
4.62192,5.277876,3.836247,6.1034239999999995,4.25,2.625
3.878011,4.8253889999999995,5.4534259999999986,5.702945000000001,4.25,2.625
4.980523,6.0693839999999994,3.207636,2.221204,4.25,2.625
5.900329999999999,6.988097000000001,4.988071000000001,4.481216999999999,4.25,2.625
4.62192,5.066636,3.282191,5.780419999999999,4.25,2.625
3.882117,4.621812,4.244928,4.507743,4.25,2.625
5.124082999999999,5.671079999999999,5.367344,2.8290480000000002,4.25,2.625
6.0581320000000005,6.6776029999999995,3.290352,4.137924,4.25,2.625
4.62192,5.662566,4.890340999999999,5.864,4.25,2.625
3.788227,5.093283,3.104548,6.974754,4.25,2.625
4.952846,5.606218,4.648986000000001,4.285169999999999,4.25,2.625
6.10748,6.284787,2.7215119999999997,2.565764,4.25,2.625
4.62192,5.209393,4.507799,4.442059,4.25,2.625
3.9004570000000003,4.765663,3.2341740000000003,5.731543,4.25,2.625
5.0534789999999985,6.015724,4.266811,6.810928,4.25,2.625
5.976224,6.938967,5.038501999999999,7.867248999999999,4.25,2.625
4.62192,5.71135,2.538996,2.22532,4.25,2.625
3.9719010000000003,4.533757,2.4228810000000003,4.909895000000001,4.25,2.625
5.289266,5.5997259999999995,3.7868899999999996,5.003470999999999,4.25,2.625
6.073163,6.61601,4.957184,6.262437999999999,4.25,2.625
4.62192,5.607576,5.893378000000001,4.295009,4.25,2.625
3.9058230000000003,5.101984,3.8054119999999996,2.435163,4.25,2.625
5.124082999999999,6.235282,3.721076,4.552665,4.25,2.625
6.1228679999999995,6.239323000000001,4.636434999999999,6.012042000000001,4.25,2.625
4.62192,5.222969,5.572494000000001,7.023929999999998,4.25,2.625
3.9004570000000003,4.763317,3.0389399999999993,2.11949,4.25,2.625
5.0534789999999985,5.959283999999999,2.166665,2.681711,4.25,2.625
5.976224,6.904845999999999,3.9335620000000007,4.392654,4.25,2.625
4.62192,5.67185,5.009005,6.039491,4.25,2.625
3.9719010000000003,4.554193,6.069441999999999,5.772708999999999,4.25,2.625
5.189266,5.521338999999999,3.687006999999999,2.296692,4.25,2.625
6.163163,6.532811,5.168033000000001,4.3514610000000005,4.25,2.625
4.777221,5.498507000000001,6.216146,5.566428999999999,4.25,2.625
4.061124,5.035569,3.5214079999999996,6.490074999999999,4.25,2.625
5.024082999999999,6.136962,5.353141,2.5914,4.25,2.625
6.022868,6.923104,3.6139719999999995,2.8878700000000004,4.25,2.625
4.52192,5.169200999999999,5.393866,4.784689999999999,4.25,2.625
3.800457,4.640649,6.301807,5.975884000000001,4.25,2.625
4.953478999999999,5.942317999999999,4.172313,4.670567999999999,4.25,2.625
5.976224,6.836393000000001,2.265764,2.7904430000000002,4.25,2.625
4.67192,5.55388,4.188093,4.6157070000000004,4.25,2.625
4.021901000000001,5.143247,5.208366,5.960030000000001,4.25,2.625
5.339266,5.433283999999999,3.4879400000000005,7.036904,4.25,2.625
6.123163,6.442836,4.818502,2.8754150000000003,4.25,2.625
4.67192,5.410547,2.876813,2.9820160000000002,4.25,2.625
3.955823,4.967549,4.747177000000001,4.879993000000001,4.25,2.625
5.174082999999999,6.075582,5.772981000000001,6.069085000000001,4.25,2.625
6.172867999999999,6.884963000000001,3.9214079999999996,7.040495999999999,4.25,2.625
4.62192,5.828946,4.992357000000001,4.848368000000001,4.25,2.625
3.9004570000000003,4.512389000000001,2.765764,2.869586,4.25,2.625
5.0534789999999985,5.799213999999999,4.121201,4.491630000000001,4.25,2.625
5.976224,6.722723,3.960658999999999,5.056196,4.25,2.625
4.62192,5.46138,5.182527,6.6256889999999995,4.25,2.625
3.9719010000000003,5.059036999999999,3.0129960000000002,4.219533,4.25,2.625
5.289266,6.038497999999999,4.517004,3.0556670000000006,4.25,2.625
6.073163,6.382883,3.30023,4.309221,4.25,2.625
4.62192,5.272287,4.609144000000001,6.082,4.25,2.625
3.9058230000000003,4.850021,5.484181999999999,5.860317,4.25,2.625
5.124082999999999,5.971542,3.0389399999999993,5.05862,4.25,2.625
6.1228679999999995,6.790612999999999,4.773865000000001,2.582205,4.25,2.625
4.62192,5.765126,3.6513730000000004,4.87955,4.25,2.625
3.9004570000000003,4.512389000000001,5.121116000000001,6.190344999999999,4.25,2.625
5.0534789999999985,5.716417999999999,5.959408000000002,4.010067,4.25,2.625
5.976224,6.65424,3.557288,2.638709,4.25,2.625
4.52192,5.401654,5.219405,4.28001,4.25,2.625
4.081079000000001,4.996177,6.288999,5.627382,4.25,2.625
5.306917,5.980977999999999,3.8398489999999996,6.6077759999999985,4.25,2.625
6.073163,7.027597,2.2,1.0,4.25,2.625
4.62192,5.184232,4.232113,3.574594,4.25,2.625
4.103847,4.766146,5.686519,4.99892,4.25,2.625
5.289266,5.899286,6.634015000000001,5.983619,4.25,2.625
6.137899,6.726173,3.8851699999999996,5.608527999999999,4.25,2.625
4.62192,5.7605260000000005,2.1533320000000002,3.23044,4.25,2.625
4.018053,5.192404,4.206110000000001,5.019613999999999,4.25,2.625
5.124082999999999,5.670953999999999,5.274598,6.165388,4.25,2.625
6.0581320000000005,6.566458,3.5539639999999997,5.878788999999999,4.25,2.625
3.2613320000000003,5.415148,3.365415,1.516667,4.25,2.625
4.081079000000001,4.939227,3.39576,3.32241,4.25,2.625
5.306917,5.979248,4.999454,4.904674,4.25,2.625
6.073163,5.636577999999999,5.601470999999999,6.189399,4.25,2.625
4.62192,5.213631000000001,3.9398489999999997,7.183857999999999,4.25,2.625
4.103847,4.706805,1.933332,4.740494,4.25,2.625
5.289266,5.832533,3.4324290000000004,6.702955,4.25,2.625
6.137899,6.6852540000000005,4.503999,3.066464,4.25,2.625
4.62192,5.761836000000001,4.07794,5.574588,4.25,2.625
4.018053,5.184908999999999,5.240318,5.461509000000001,4.25,2.625
5.124082999999999,5.751242,2.8068230000000005,4.782942,4.25,2.625
6.0581320000000005,6.482016,4.407414000000001,6.237933,4.25,2.625
3.2613320000000003,5.375146,3.1268900000000004,4.634422000000001,4.25,2.625
4.081079000000001,4.878895,4.575168,6.211384,4.25,2.625
5.306917,6.031572,4.111191,4.133071000000001,4.25,2.625
6.073163,5.638464999999999,3.6019639999999997,4.374802,4.25,2.625
4.62192,5.858345000000001,5.171215,3.365003,4.25,2.625
4.103847,4.632661000000001,3.6028599999999997,5.043684000000001,4.25,2.625
5.289266,5.760139000000001,5.272052,6.250525000000001,4.25,2.625
6.137899,6.675951,2.621512,3.897786,4.25,2.625
4.52192,5.715816,4.257017,5.741601,4.25,2.625
4.018053,5.134399,5.332223000000001,4.526914,4.25,2.625
5.124082999999999,5.724101,6.387316000000001,5.729164,4.25,2.625
6.0581320000000005,6.539825,3.8851699999999996,4.041179000000001,4.25,2.625
3.2613320000000003,5.4223680000000005,1.59,1.9,4.25,2.625
4.081079000000001,4.919817,4.43844,4.012643,4.25,2.625
5.306917,6.068192000000001,5.613397000000001,5.335323000000001,4.25,2.625
6.073163,5.671915,6.1644440000000005,6.393963999999999,4.25,2.625
4.62192,5.213747000000001,2.8754150000000003,3.9133679999999993,4.25,2.625
4.103847,4.6782330000000005,2.5,3.518436,4.25,2.625
5.289266,5.809187,4.251743,5.138167000000001,4.25,2.625
6.137899,6.717977,5.2836870000000005,5.1669920000000005,4.25,2.625
4.62192,5.7437260000000006,6.397069,6.253652,4.25,2.625
4.018053,5.168369,1.6553010000000001,3.973396,4.25,2.625
5.124082999999999,6.417384000000001,3.70896,3.537182,4.25,2.625
6.0581320000000005,6.451388,4.741831,5.1510869999999995,4.25,2.625
3.2613320000000003,5.350697,5.896075999999999,6.189614000000001,4.25,2.625
4.081079000000001,4.857944,3.8851699999999996,5.940834999999999,4.25,2.625
5.306917,6.012942000000001,1.4,5.235592,4.25,2.625
6.073163,5.621535,3.668874,5.625895,4.25,2.625
4.62192,5.8427050000000005,4.715886,3.6829220000000005,4.25,2.625
4.189318999999999,4.632668,4.291182999999999,5.6934629999999995,4.25,2.625
5.448993,5.734484,4.153607,3.589749,4.25,2.625
6.137899,6.654252,3.102442,5.2620819999999995,4.25,2.625
4.62192,5.687216000000001,4.454691000000001,6.6546470000000015,4.25,2.625
4.1262929999999995,5.154846999999999,5.3543899999999995,4.52214,4.25,2.625
5.210797999999999,6.377824,4.6451699999999985,6.103873999999999,4.25,2.625
6.137899,6.451361,2.335776,2.70066,4.25,2.625
3.2613320000000003,5.326408,4.055717,4.9705889999999995,4.25,2.625
4.185269,4.79199,5.450615,3.6793880000000003,4.25,2.625
5.3240359999999995,6.003463999999999,3.8449280000000003,4.765652,4.25,2.625
6.073163,5.5691049999999995,4.848044,4.945074999999999,4.25,2.625
3.3789279999999997,5.794525,2.7526319999999997,4.402912000000001,4.25,2.625
4.189318999999999,4.632662,4.672557,5.986390999999999,4.25,2.625
5.448993,5.651682,5.374599999999999,4.510612,4.25,2.625
6.137899,5.242295,6.38523,4.818502,4.25,2.625
4.62192,5.6568890000000005,6.010527000000001,2.465764,4.25,2.625
4.1262929999999995,5.159401000000001,2.421967,4.284818,4.25,2.625
5.210797999999999,6.34913,4.577839,4.1287199999999995,4.25,2.625
6.137899,7.096073,5.906557000000001,5.316988,4.25,2.625
3.2613320000000003,5.292472000000001,6.541529999999999,6.28902,4.25,2.625
4.185269,4.808833,3.867204,4.170451999999999,4.25,2.625
5.3240359999999995,6.022159,2.626665,3.62494,4.25,2.625
6.073163,5.564005,4.388706,4.125752,4.25,2.625
3.3789279999999997,5.744375000000001,5.578292,5.220561999999999,4.25,2.625
4.189318999999999,5.281342,6.478148999999999,3.5181909999999994,4.25,2.625
5.448993,5.606218,1.533944,4.540142,4.25,2.625
6.137899,5.219030999999999,3.894408000000001,3.4723309999999996,4.25,2.625
4.62192,5.593235000000001,4.7879760000000005,5.502261,4.25,2.625
4.1262929999999995,5.1029610000000005,5.858282,6.514011999999999,4.25,2.625
5.210797999999999,6.359197999999999,2.775415,4.1015820000000005,4.25,2.625
6.137899,7.056573,2.166666,5.783105000000001,4.25,2.625
3.2613320000000003,5.292472000000001,3.7089709999999996,6.0747620000000015,4.25,2.625
4.185269,4.773491,5.000038999999999,4.052039000000001,4.25,2.625
5.3240359999999995,5.988923,4.219113999999999,5.4038699999999995,4.25,2.625
6.073163,5.532514999999999,2.138871,3.724304,4.25,2.625
3.3789279999999997,5.700875000000001,3.5624409999999997,5.615676000000001,4.25,2.625
4.189318999999999,5.241332,4.805942,6.775506,4.25,2.625
5.448993,5.606218,5.459407999999999,4.826884000000001,4.25,2.625
6.137899,5.150723999999999,4.314711999999999,3.1247320000000003,4.25,2.625
4.62192,5.53655,2.333784,3.2215119999999997,4.25,2.625
4.026293,5.053442,4.516558000000001,5.281611,4.25,2.625
5.210797999999999,6.305537999999999,5.439348,6.479743000000001,4.25,2.625
6.137899,7.007443,6.365737,5.070568,4.25,2.625
3.2613320000000003,5.9371860000000005,3.175415,3.158275,4.25,2.625
4.185269,4.6717889999999995,3.1324300000000003,5.015213,4.25,2.625
5.3240359999999995,5.906238,4.3762989999999995,6.437945999999999,4.25,2.625
6.073163,5.461022,5.568754,4.679340000000001,4.25,2.625
3.3789279999999997,5.6369750000000005,6.530322,4.314711999999999,4.25,2.625
4.189318999999999,5.183021999999999,4.250965,2.998647,4.25,2.625
5.448993,6.235282,2.5606090000000004,4.707618999999999,4.25,2.625
6.137899,5.090770999999999,4.605761,4.278504,4.25,2.625
4.62192,5.450131000000001,5.3633880000000005,5.619189,4.25,2.625
4.312621,4.9795810000000005,6.515924,3.3248159999999998,4.25,2.625
5.373437,6.249097999999999,3.967204,4.273602000000001,4.25,2.625
6.200978999999999,6.956203,2.582205,5.838507,4.25,2.625
3.2613320000000003,5.9229,4.370312,4.196247,4.25,2.625
4.314877,4.711023,5.790464999999999,5.753828999999999,4.25,2.625
5.3240359999999995,5.8593910000000005,3.642079999999999,3.3288880000000005,4.25,2.625
6.137899,5.395086999999999,2.445537,5.097448,4.25,2.625
3.3789279999999997,5.633075,3.5908600000000006,3.8989330000000004,4.25,2.625
4.293508999999999,5.130612,5.075243,5.417786000000001,4.25,2.625
5.466112,6.235664,5.875521999999999,6.453454000000001,4.25,2.625
6.137899,5.090770999999999,3.3672200000000005,4.373962000000001,4.25,2.625
3.3789279999999997,5.367335000000001,2.281711,4.813585999999999,4.25,2.625
4.312621,4.911098,4.184705000000001,6.405153999999999,4.25,2.625
5.373437,6.189371999999999,5.0876480000000015,7.517233999999999,4.25,2.625
6.200978999999999,5.541955,5.832579,2.1506030000000003,4.25,2.625
3.2613320000000003,5.978811,1.8,4.129901,4.25,2.625
4.314877,5.394971,3.7034089999999997,5.9375,4.25,2.625
5.3240359999999995,5.839942000000001,4.7035599999999995,7.121920000000001,4.25,2.625
6.137899,4.983586,5.687122,6.444541999999998,4.25,2.625
3.3789279999999997,5.625602000000001,1.0,1.4,4.25,2.625
4.293508999999999,5.163819,3.27787,4.17326,4.25,2.625
5.466112,6.265802000000001,4.640288000000001,5.639654,4.25,2.625
6.137899,5.769724999999999,5.854057999999999,6.568223999999999,4.25,2.625
3.3789279999999997,5.348931,6.236153999999999,4.810156000000001,4.25,2.625
4.312621,4.856094,1.5,3.094342,4.25,2.625
5.373437,6.125717999999999,3.547475,5.272787000000001,4.25,2.625
6.200978999999999,5.4855149999999995,4.648402000000001,6.554380999999999,4.25,2.625
3.2613320000000003,5.927571,5.478292000000001,3.793442,4.25,2.625
4.314877,5.355471,6.5863879999999995,1.9,4.25,2.625
5.3240359999999995,5.901249999999999,4.529608,3.255744,4.25,2.625
